Name,Brand,Model,Year,Kms_Driven,Owner,Fuel,Drive,Type,Price
Hyundai VENUE,HYUNDAI,VENUE,2020,12183,1,PETROL,MANUAL,SUV,839000
Honda WR-V,HONDA,WR V,2018,34106,1,PETROL,MANUAL,SUV,733350
Hyundai Grand i10,HYUNDAI,GRAND I10,2016,58046,1,PETROL,MANUAL,HATCHBACK,421000
Maruti Alto 800,MARUTI,ALTO 800,2016,50152,1,PETROL,MANUAL,HATCHBACK,309000
Hyundai Grand i10,HYUNDAI,GRAND I10,2017,48732,1,PETROL,MANUAL,HATCHBACK,530000
Maruti Swift,MARUTI,SWIFT,2019,54289,1,PETROL,AUTOMATIC,HATCHBACK,684000
KIA SONET,KIA,SONET,2020,97165,1,DIESEL,MANUAL,SUV,1054000
Hyundai Grand i10,HYUNDAI,GRAND I10,2019,20065,1,PETROL,MANUAL,HATCHBACK,566000
Hyundai GRAND I10 NIOS,HYUNDAI,GRAND I10 NIOS,2021,6162,1,PETROL,MANUAL,HATCHBACK,650000
Hyundai GRAND I10 NIOS,HYUNDAI,GRAND I10 NIOS,2020,12963,1,PETROL,AUTOMATIC,HATCHBACK,715000
Tata NEXON,TATA,NEXON,2022,23013,1,PETROL,AUTOMATIC,SUV,1215000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2014,55465,2,PETROL,MANUAL,HATCHBACK,298000
Maruti Swift Dzire,MARUTI,DZIRE,2014,69273,1,PETROL,MANUAL,SEDAN,333000
Hyundai Elite i20,HYUNDAI,ELITE I20,2019,56414,1,CNG,MANUAL,HATCHBACK,639000
Datsun Go Plus,DATSUN,GO PLUS,2018,29855,1,PETROL,MANUAL,HATCHBACK,393000
Hyundai Grand i10,HYUNDAI,GRAND I10,2016,53814,1,PETROL,MANUAL,HATCHBACK,533000
Toyota Glanza,TOYOTA,OTHER,2021,86012,1,PETROL,MANUAL,HATCHBACK,771000
Maruti Alto,MARUTI,ALTO,2020,17083,1,PETROL,MANUAL,HATCHBACK,351000
Hyundai Elite i20,HYUNDAI,ELITE I20,2018,55860,1,PETROL,MANUAL,HATCHBACK,704000
Hyundai NEW SANTRO,HYUNDAI,NEW SANTRO,2021,89396,1,CNG,MANUAL,HATCHBACK,563000
Hyundai Eon,HYUNDAI,EON,2018,23517,1,PETROL,MANUAL,HATCHBACK,298000
Maruti Ciaz,MARUTI,CIAZ,2016,60653,1,PETROL,AUTOMATIC,SEDAN,780000
Hyundai Elite i20,HYUNDAI,ELITE I20,2016,30539,1,PETROL,MANUAL,HATCHBACK,595000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2014,63426,1,CNG,MANUAL,HATCHBACK,351000
Maruti Alto 800,MARUTI,ALTO 800,2017,84597,1,PETROL,MANUAL,HATCHBACK,295000
Maruti Alto 800,MARUTI,ALTO 800,2017,31214,1,PETROL,MANUAL,HATCHBACK,310000
Hyundai i10,HYUNDAI,I10,2014,67438,2,PETROL,MANUAL,HATCHBACK,306000
Hyundai Verna,HYUNDAI,VERNA,2018,10168,1,PETROL,AUTOMATIC,SEDAN,1019000
Tata Safari,TATA,OTHER,2021,14915,2,DIESEL,AUTOMATIC,SUV,1903000
Maruti Swift,MARUTI,SWIFT,2021,17211,1,PETROL,MANUAL,HATCHBACK,667000
Hyundai Elite i20,HYUNDAI,ELITE I20,2018,70601,1,PETROL,AUTOMATIC,HATCHBACK,755000
Ford Ecosport,FORD,ECOSPORT,2018,54831,1,DIESEL,MANUAL,SUV,674000
Datsun Redi Go,DATSUN,REDI GO,2018,10478,1,PETROL,MANUAL,HATCHBACK,298000
Ford Ecosport,FORD,ECOSPORT,2017,88695,1,DIESEL,MANUAL,SUV,724000
Hyundai NEW SANTRO,HYUNDAI,NEW SANTRO,2019,147,2,PETROL,MANUAL,HATCHBACK,531000
Hyundai i10,HYUNDAI,I10,2012,59621,2,PETROL,MANUAL,HATCHBACK,310000
Volkswagen Vento,VOLKSWAGEN,VENTO,2016,42110,1,PETROL,MANUAL,SEDAN,580000
Maruti Wagon R Stingray,MARUTI,OTHER,2016,49370,1,PETROL,MANUAL,HATCHBACK,371000
Hyundai NEW I20,HYUNDAI,NEW I20,2020,76360,1,PETROL,AUTOMATIC,HATCHBACK,793000
Toyota Corolla Altis,TOYOTA,COROLLA ALTIS,2015,60408,2,PETROL,AUTOMATIC,LUX_SEDAN,879000
Maruti Ciaz,MARUTI,CIAZ,2017,53087,1,PETROL,MANUAL,SEDAN,608000
Honda Brio,HONDA,BRIO,2018,42347,1,CNG,MANUAL,HATCHBACK,517000
Hyundai Grand i10,HYUNDAI,GRAND I10,2017,65986,1,PETROL,MANUAL,HATCHBACK,537000
Maruti Ciaz,MARUTI,CIAZ,2015,19250,2,PETROL,MANUAL,SEDAN,815000
Maruti Swift Dzire,MARUTI,DZIRE,2017,66973,2,DIESEL,MANUAL,SEDAN,647000
Tata Harrier,TATA,OTHER,2021,16634,1,DIESEL,AUTOMATIC,SUV,1861000
Maruti S PRESSO,MARUTI,S PRESSO,2020,51724,1,PETROL,AUTOMATIC,HATCHBACK,529000
Maruti Swift Dzire,MARUTI,DZIRE,2014,80727,1,PETROL,MANUAL,SEDAN,774000
Skoda Rapid,SKODA,RAPID,2021,36453,1,PETROL,AUTOMATIC,SEDAN,1022000
Toyota YARIS,TOYOTA,YARIS,2021,74599,2,CNG,AUTOMATIC,SEDAN,817000
Maruti Alto K10,MARUTI,ALTO K10,2014,50930,2,PETROL,MANUAL,HATCHBACK,268000
Ford Ecosport,FORD,ECOSPORT,2019,83865,1,PETROL,AUTOMATIC,SUV,880000
Volkswagen Polo,VOLKSWAGEN,POLO,2011,73338,1,PETROL,MANUAL,HATCHBACK,210000
Hyundai Grand i10,HYUNDAI,GRAND I10,2017,82848,1,CNG,MANUAL,HATCHBACK,439000
Mahindra XUV500,MAHINDRA,XUV500,2016,87604,1,DIESEL,MANUAL,LUX_SUV,915000
Hyundai Creta,HYUNDAI,CRETA,2016,58679,2,PETROL,MANUAL,SUV,753000
Maruti Dzire,MARUTI,DZIRE,2018,76303,1,PETROL,MANUAL,SEDAN,641000
Maruti Baleno,MARUTI,BALENO,2017,43381,1,PETROL,MANUAL,HATCHBACK,504000
Hyundai Grand i10,HYUNDAI,GRAND I10,2018,81440,1,PETROL,AUTOMATIC,HATCHBACK,647000
Maruti Dzire,MARUTI,DZIRE,2018,29312,1,PETROL,MANUAL,SEDAN,363000
Maruti Vitara Brezza,MARUTI,VITARA BREZZA,2018,69862,1,DIESEL,AUTOMATIC,SUV,665000
Honda City,HONDA,CITY,2019,36936,1,PETROL,MANUAL,SEDAN,742000
Hyundai Xcent,HYUNDAI,XCENT,2018,119547,1,CNG,MANUAL,SEDAN,492000
Honda Jazz,HONDA,JAZZ,2018,34991,1,PETROL,AUTOMATIC,HATCHBACK,647000
Hyundai Elite i20,HYUNDAI,ELITE I20,2016,33655,2,PETROL,MANUAL,HATCHBACK,740000
Ford Ecosport,FORD,ECOSPORT,2020,96075,1,DIESEL,MANUAL,SUV,750000
Renault Kwid,RENAULT,KWID,2018,20207,1,PETROL,MANUAL,HATCHBACK,373000
Hyundai Elite i20,HYUNDAI,ELITE I20,2018,36043,2,PETROL,MANUAL,HATCHBACK,751000
Maruti Alto,MARUTI,ALTO,2012,40968,1,PETROL,MANUAL,HATCHBACK,217000
Maruti Swift Dzire,MARUTI,DZIRE,2016,53258,1,DIESEL,AUTOMATIC,SEDAN,803000
Maruti Dzire,MARUTI,DZIRE,2018,42776,1,PETROL,MANUAL,SEDAN,459000
Volkswagen Vento,VOLKSWAGEN,VENTO,2013,39409,1,PETROL,AUTOMATIC,SEDAN,752000
Maruti Swift,MARUTI,SWIFT,2014,69859,1,PETROL,MANUAL,HATCHBACK,345000
Hyundai AURA,HYUNDAI,AURA,2020,32488,2,PETROL,AUTOMATIC,SEDAN,749000
Renault TRIBER,RENAULT,TRIBER,2022,3449,1,PETROL,MANUAL,SUV,736650
Honda Amaze,HONDA,AMAZE,2014,78099,2,DIESEL,MANUAL,SEDAN,725000
Honda City,HONDA,CITY,2019,23305,1,PETROL,MANUAL,SEDAN,784400
Maruti Swift,MARUTI,SWIFT,2017,40811,2,PETROL,MANUAL,HATCHBACK,662000
Maruti Swift,MARUTI,SWIFT,2018,42166,2,PETROL,AUTOMATIC,HATCHBACK,684000
Hyundai Grand i10,HYUNDAI,GRAND I10,2017,79178,1,CNG,MANUAL,HATCHBACK,501000
Volkswagen Polo,VOLKSWAGEN,POLO,2017,54072,1,PETROL,MANUAL,HATCHBACK,518000
Hyundai NEW I20,HYUNDAI,NEW I20,2022,16075,2,PETROL,AUTOMATIC,HATCHBACK,1114000
Maruti Swift,MARUTI,SWIFT,2015,52486,2,PETROL,MANUAL,HATCHBACK,541000
Honda WR-V,HONDA,WR V,2018,12724,2,PETROL,MANUAL,SUV,719000
Hyundai VENUE,HYUNDAI,VENUE,2019,55752,2,PETROL,MANUAL,SUV,823000
Toyota Innova,TOYOTA,OTHER,2015,104654,1,DIESEL,MANUAL,SUV,802000
Hyundai Xcent,HYUNDAI,XCENT,2017,53751,1,PETROL,MANUAL,SEDAN,477000
Maruti Vitara Brezza,MARUTI,VITARA BREZZA,2018,22248,1,DIESEL,MANUAL,SUV,596000
Renault Duster,RENAULT,DUSTER,2014,78346,2,DIESEL,MANUAL,SUV,351000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2010,43861,1,PETROL,MANUAL,HATCHBACK,283000
Maruti IGNIS,MARUTI,IGNIS,2020,56218,1,PETROL,MANUAL,HATCHBACK,597000
Tata NEXON,TATA,NEXON,2018,18363,1,PETROL,MANUAL,SUV,696000
Honda City,HONDA,CITY,2018,31071,1,PETROL,AUTOMATIC,SEDAN,890000
Honda City,HONDA,CITY,2014,71552,1,PETROL,MANUAL,SEDAN,449000
Hyundai Grand i10,HYUNDAI,GRAND I10,2016,61431,1,PETROL,MANUAL,HATCHBACK,436000
Maruti Celerio,MARUTI,CELERIO,2016,67385,1,CNG,AUTOMATIC,HATCHBACK,427000
Maruti Celerio,MARUTI,CELERIO,2022,1457,1,CNG,MANUAL,HATCHBACK,720250
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2014,85644,1,CNG,MANUAL,HATCHBACK,301000
Maruti Swift,MARUTI,SWIFT,2015,67245,1,PETROL,MANUAL,HATCHBACK,583000
Maruti Vitara Brezza,MARUTI,VITARA BREZZA,2021,8642,1,PETROL,MANUAL,SUV,831000
Maruti Swift Dzire,MARUTI,DZIRE,2016,17821,1,PETROL,AUTOMATIC,SEDAN,781000
Maruti Swift Dzire,MARUTI,DZIRE,2015,25034,1,PETROL,MANUAL,SEDAN,717000
Maruti Swift,MARUTI,SWIFT,2014,51903,1,PETROL,MANUAL,HATCHBACK,461000
Honda Brio,HONDA,BRIO,2013,35781,2,PETROL,MANUAL,HATCHBACK,283000
Maruti Swift,MARUTI,SWIFT,2012,78249,3,PETROL,MANUAL,HATCHBACK,421000
Maruti Ciaz,MARUTI,CIAZ,2021,40917,1,PETROL,AUTOMATIC,SEDAN,892000
Hyundai Grand i10,HYUNDAI,GRAND I10,2015,56766,1,PETROL,MANUAL,HATCHBACK,359000
Ford Ecosport,FORD,ECOSPORT,2017,61411,1,DIESEL,MANUAL,SUV,653000
Maruti Baleno,MARUTI,BALENO,2016,49976,2,DIESEL,MANUAL,HATCHBACK,729000
Tata TIGOR,TATA,TIGOR,2021,79824,1,DIESEL,MANUAL,SEDAN,753000
Volkswagen Polo,VOLKSWAGEN,POLO,2013,96533,3,PETROL,MANUAL,HATCHBACK,396000
Tata Tiago,TATA,TIAGO,2019,105021,2,PETROL,MANUAL,HATCHBACK,520000
Maruti Alto K10,MARUTI,ALTO K10,2016,45421,1,PETROL,MANUAL,HATCHBACK,320000
Honda City,HONDA,CITY,2014,122143,2,PETROL,MANUAL,SEDAN,229000
Maruti Swift,MARUTI,SWIFT,2021,15324,1,PETROL,MANUAL,HATCHBACK,709000
Hyundai Grand i10,HYUNDAI,GRAND I10,2016,91947,2,DIESEL,MANUAL,HATCHBACK,379000
Mahindra BOLERO NEO,MAHINDRA,OTHER,2021,43902,1,DIESEL,MANUAL,SUV,905000
Maruti Alto,MARUTI,ALTO,2020,44956,1,PETROL,MANUAL,HATCHBACK,347000
Maruti Alto,MARUTI,ALTO,2019,9875,1,PETROL,MANUAL,HATCHBACK,335000
Maruti New Wagon-R,MARUTI,NEW WAGON R,2021,10555,1,PETROL,MANUAL,HATCHBACK,501000
Maruti Baleno,MARUTI,BALENO,2019,34496,1,PETROL,MANUAL,HATCHBACK,608000
Hyundai Grand i10,HYUNDAI,GRAND I10,2017,31238,3,PETROL,MANUAL,HATCHBACK,492000
Toyota Corolla Altis,TOYOTA,COROLLA ALTIS,2010,69700,2,PETROL,MANUAL,LUX_SEDAN,238000
Nissan MAGNITE,NISSAN,MAGNITE,2022,3008,1,PETROL,MANUAL,SUV,787000
Hyundai i10,HYUNDAI,I10,2011,63525,1,PETROL,MANUAL,HATCHBACK,268000
Maruti Dzire,MARUTI,DZIRE,2020,2191,1,PETROL,AUTOMATIC,SEDAN,828000
Maruti Swift Dzire,MARUTI,DZIRE,2014,9439,1,PETROL,AUTOMATIC,SEDAN,1456000
Maruti Swift,MARUTI,SWIFT,2021,14756,1,PETROL,MANUAL,HATCHBACK,647000
Mahindra XUV500,MAHINDRA,XUV500,2018,35189,3,DIESEL,AUTOMATIC,LUX_SUV,1498000
Maruti Swift,MARUTI,SWIFT,2018,38982,2,PETROL,MANUAL,HATCHBACK,542000
Maruti S PRESSO,MARUTI,S PRESSO,2019,21238,1,PETROL,MANUAL,HATCHBACK,458650
Maruti Swift,MARUTI,SWIFT,2019,49661,1,PETROL,MANUAL,HATCHBACK,506000
Skoda Rapid,SKODA,RAPID,2015,82677,1,DIESEL,AUTOMATIC,SEDAN,624000
Maruti Swift,MARUTI,SWIFT,2017,55262,1,PETROL,MANUAL,HATCHBACK,522000
Maruti Swift,MARUTI,SWIFT,2021,43788,1,PETROL,MANUAL,HATCHBACK,651000
Hyundai Grand i10,HYUNDAI,GRAND I10,2018,19366,2,PETROL,MANUAL,HATCHBACK,503000
Toyota Corolla Altis,TOYOTA,COROLLA ALTIS,2014,98136,1,DIESEL,MANUAL,LUX_SEDAN,443000
Maruti Swift,MARUTI,SWIFT,2018,46175,2,PETROL,MANUAL,HATCHBACK,502000
Maruti Vitara Brezza,MARUTI,VITARA BREZZA,2016,98661,1,DIESEL,MANUAL,SUV,733000
Maruti IGNIS,MARUTI,IGNIS,2017,16133,1,PETROL,AUTOMATIC,HATCHBACK,579000
Maruti Dzire,MARUTI,DZIRE,2018,67778,1,PETROL,AUTOMATIC,SEDAN,686000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2014,99204,1,CNG,MANUAL,HATCHBACK,332000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2010,22657,1,PETROL,MANUAL,HATCHBACK,168000
Maruti Baleno,MARUTI,BALENO,2018,40396,1,PETROL,MANUAL,HATCHBACK,544000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2014,54179,1,PETROL,MANUAL,HATCHBACK,335000
Maruti Alto K10,MARUTI,ALTO K10,2016,75196,1,PETROL,AUTOMATIC,HATCHBACK,325000
Maruti Swift,MARUTI,SWIFT,2012,81625,3,PETROL,MANUAL,HATCHBACK,334000
Honda Jazz,HONDA,JAZZ,2016,82180,2,PETROL,MANUAL,HATCHBACK,483000
Maruti IGNIS,MARUTI,IGNIS,2020,31459,1,PETROL,MANUAL,HATCHBACK,548000
Maruti Alto 800,MARUTI,ALTO 800,2014,51356,3,PETROL,MANUAL,HATCHBACK,229000
Maruti Swift,MARUTI,SWIFT,2012,41110,1,PETROL,MANUAL,HATCHBACK,298000
Maruti Wagon R Stingray,MARUTI,OTHER,2013,61235,3,PETROL,MANUAL,HATCHBACK,271000
Maruti Baleno,MARUTI,BALENO,2022,17215,1,PETROL,MANUAL,HATCHBACK,777000
Hyundai Verna,HYUNDAI,VERNA,2016,54042,1,PETROL,MANUAL,SEDAN,737000
Honda City,HONDA,CITY,2014,34904,1,PETROL,MANUAL,SEDAN,869000
Renault Kwid,RENAULT,KWID,2016,59492,1,PETROL,MANUAL,HATCHBACK,352000
Hyundai Grand i10,HYUNDAI,GRAND I10,2017,26928,2,PETROL,MANUAL,HATCHBACK,443000
Hyundai New Elantra,HYUNDAI,OTHER,2016,78948,1,DIESEL,AUTOMATIC,LUX_SEDAN,856000
Hyundai Verna,HYUNDAI,VERNA,2016,97942,2,PETROL,MANUAL,SEDAN,369000
Maruti Swift,MARUTI,SWIFT,2018,56130,2,PETROL,MANUAL,HATCHBACK,555000
Ford Ecosport,FORD,ECOSPORT,2017,46609,2,PETROL,MANUAL,SUV,622000
Maruti Swift,MARUTI,SWIFT,2016,92733,2,DIESEL,MANUAL,HATCHBACK,391000
Hyundai Eon,HYUNDAI,EON,2012,52013,1,PETROL,MANUAL,HATCHBACK,197000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2013,65366,1,PETROL,MANUAL,HATCHBACK,306000
Hyundai Elite i20,HYUNDAI,ELITE I20,2015,33491,1,PETROL,MANUAL,HATCHBACK,589000
Maruti New Wagon-R,MARUTI,NEW WAGON R,2020,41121,1,PETROL,MANUAL,HATCHBACK,520000
Maruti Alto 800,MARUTI,ALTO 800,2013,76257,3,PETROL,MANUAL,HATCHBACK,227000
Hyundai Grand i10,HYUNDAI,GRAND I10,2015,32895,1,PETROL,MANUAL,HATCHBACK,406000
Maruti Celerio,MARUTI,CELERIO,2021,3731,1,PETROL,AUTOMATIC,HATCHBACK,654000
Tata Tiago,TATA,TIAGO,2018,103737,1,PETROL,MANUAL,HATCHBACK,426000
Tata Tiago,TATA,TIAGO,2018,83340,1,CNG,MANUAL,HATCHBACK,460650
Volkswagen Vento,VOLKSWAGEN,VENTO,2016,22170,1,PETROL,AUTOMATIC,SEDAN,816000
Maruti S PRESSO,MARUTI,S PRESSO,2020,59204,1,PETROL,MANUAL,HATCHBACK,415000
Maruti Swift,MARUTI,SWIFT,2018,29723,2,PETROL,AUTOMATIC,HATCHBACK,524000
Hyundai i20 Active,HYUNDAI,I20 ACTIVE,2018,89972,1,PETROL,MANUAL,HATCHBACK,565000
Maruti Swift Dzire,MARUTI,DZIRE,2013,39682,2,PETROL,MANUAL,SEDAN,622000
Hyundai Grand i10,HYUNDAI,GRAND I10,2014,56578,1,PETROL,MANUAL,HATCHBACK,458000
Maruti Swift Dzire,MARUTI,DZIRE,2016,102359,1,PETROL,MANUAL,SEDAN,455000
Volkswagen Polo,VOLKSWAGEN,POLO,2014,62977,1,PETROL,MANUAL,HATCHBACK,516000
Maruti Alto 800,MARUTI,ALTO 800,2018,60593,1,PETROL,MANUAL,HATCHBACK,271000
Maruti Alto 800,MARUTI,ALTO 800,2013,50843,1,PETROL,MANUAL,HATCHBACK,251000
Renault Kwid,RENAULT,KWID,2017,46036,2,PETROL,AUTOMATIC,HATCHBACK,348000
Hyundai Grand i10,HYUNDAI,GRAND I10,2019,13936,2,PETROL,MANUAL,HATCHBACK,595000
Mahindra KUV 100 NXT,MAHINDRA,OTHER,2020,10875,1,PETROL,MANUAL,SUV,691000
Hyundai Elite i20,HYUNDAI,ELITE I20,2017,29498,1,PETROL,MANUAL,HATCHBACK,426000
Maruti Ritz,MARUTI,RITZ,2010,78608,1,PETROL,MANUAL,HATCHBACK,279000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2014,40679,1,PETROL,MANUAL,HATCHBACK,322000
Hyundai NEW SANTRO,HYUNDAI,NEW SANTRO,2019,33244,1,PETROL,MANUAL,HATCHBACK,430000
Nissan MAGNITE,NISSAN,MAGNITE,2021,33495,1,PETROL,MANUAL,SUV,813000
Mahindra Kuv100,MAHINDRA,OTHER,2017,123152,1,DIESEL,MANUAL,SUV,459000
Ford Ecosport,FORD,ECOSPORT,2015,40632,1,PETROL,MANUAL,SUV,540000
Maruti Swift,MARUTI,SWIFT,2015,71383,1,PETROL,MANUAL,HATCHBACK,573000
Hyundai Elite i20,HYUNDAI,ELITE I20,2016,52276,1,PETROL,MANUAL,HATCHBACK,578000
Hyundai i20 Active,HYUNDAI,I20 ACTIVE,2016,17967,1,PETROL,MANUAL,HATCHBACK,683000
Maruti Baleno,MARUTI,BALENO,2017,39217,2,PETROL,MANUAL,HATCHBACK,627000
Honda City,HONDA,CITY,2017,73697,1,PETROL,MANUAL,SEDAN,599000
Mahindra XUV500,MAHINDRA,XUV500,2017,60408,2,DIESEL,MANUAL,LUX_SUV,1037000
Maruti Alto 800,MARUTI,ALTO 800,2019,76615,1,PETROL,MANUAL,HATCHBACK,299000
Hyundai i20 Active,HYUNDAI,I20 ACTIVE,2018,45675,2,PETROL,MANUAL,HATCHBACK,699000
Hyundai i10,HYUNDAI,I10,2013,78213,2,PETROL,AUTOMATIC,HATCHBACK,340000
Hyundai Eon,HYUNDAI,EON,2011,71026,1,PETROL,MANUAL,HATCHBACK,241000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2015,71593,1,PETROL,MANUAL,HATCHBACK,304000
Honda Amaze,HONDA,AMAZE,2019,67830,2,PETROL,MANUAL,SEDAN,612000
Maruti Alto,MARUTI,ALTO,2019,23888,1,PETROL,MANUAL,HATCHBACK,362000
Maruti Alto 800,MARUTI,ALTO 800,2015,16285,1,PETROL,MANUAL,HATCHBACK,306000
Hyundai Elite i20,HYUNDAI,ELITE I20,2018,65118,2,PETROL,AUTOMATIC,HATCHBACK,570000
Mahindra Scorpio,MAHINDRA,OTHER,2018,59723,1,DIESEL,MANUAL,SUV,1111000
Renault Kwid,RENAULT,KWID,2018,60813,1,PETROL,MANUAL,HATCHBACK,372000
Renault Kwid,RENAULT,KWID,2020,41366,2,PETROL,MANUAL,HATCHBACK,362000
Datsun Redi Go,DATSUN,REDI GO,2018,7659,2,PETROL,AUTOMATIC,HATCHBACK,273000
Maruti Baleno,MARUTI,BALENO,2018,20255,1,DIESEL,MANUAL,HATCHBACK,653000
Tata NEXON,TATA,NEXON,2019,58004,1,PETROL,AUTOMATIC,SUV,809000
Hyundai GRAND I10 NIOS,HYUNDAI,GRAND I10 NIOS,2020,34044,1,PETROL,MANUAL,HATCHBACK,555000
Volkswagen Ameo,VOLKSWAGEN,AMEO,2017,77357,2,DIESEL,MANUAL,SEDAN,567000
Maruti IGNIS,MARUTI,IGNIS,2018,103763,1,PETROL,MANUAL,HATCHBACK,397000
Toyota Corolla Altis,TOYOTA,COROLLA ALTIS,2017,97908,1,PETROL,AUTOMATIC,LUX_SEDAN,1009000
Maruti Swift,MARUTI,SWIFT,2014,67573,2,PETROL,MANUAL,HATCHBACK,363000
Ford Ecosport,FORD,ECOSPORT,2015,55610,2,PETROL,AUTOMATIC,SUV,555500
Renault TRIBER,RENAULT,TRIBER,2021,18772,1,PETROL,MANUAL,SUV,598000
Maruti Swift,MARUTI,SWIFT,2011,65090,1,PETROL,MANUAL,HATCHBACK,214000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2014,62423,1,CNG,MANUAL,HATCHBACK,365000
Honda Amaze,HONDA,AMAZE,2018,23589,1,PETROL,MANUAL,SEDAN,981000
Maruti Alto,MARUTI,ALTO,2021,45138,1,CNG,MANUAL,HATCHBACK,400000
Tata Tiago,TATA,TIAGO,2018,47983,1,PETROL,AUTOMATIC,HATCHBACK,456000
Hyundai GRAND I10 NIOS,HYUNDAI,GRAND I10 NIOS,2021,43570,1,CNG,MANUAL,HATCHBACK,684000
Honda Brio,HONDA,BRIO,2012,76689,2,PETROL,MANUAL,HATCHBACK,285000
Maruti Baleno,MARUTI,BALENO,2019,86165,1,PETROL,MANUAL,HATCHBACK,528350
Maruti Celerio,MARUTI,CELERIO,2015,52209,1,PETROL,MANUAL,HATCHBACK,487000
Maruti IGNIS,MARUTI,IGNIS,2017,36298,1,PETROL,MANUAL,HATCHBACK,507000
Tata NEXON,TATA,NEXON,2019,48266,1,PETROL,AUTOMATIC,SUV,715000
Maruti IGNIS,MARUTI,IGNIS,2019,28958,1,PETROL,AUTOMATIC,HATCHBACK,612000
Maruti Alto K10,MARUTI,ALTO K10,2016,90397,1,PETROL,MANUAL,HATCHBACK,293000
Mahindra XUV500,MAHINDRA,XUV500,2016,88272,1,DIESEL,AUTOMATIC,LUX_SUV,1120000
Maruti Alto K10,MARUTI,ALTO K10,2017,42668,1,PETROL,MANUAL,HATCHBACK,336000
Hyundai Grand i10,HYUNDAI,GRAND I10,2016,57973,1,PETROL,MANUAL,HATCHBACK,450000
Ford Ecosport,FORD,ECOSPORT,2018,64200,2,DIESEL,MANUAL,SUV,829000
Honda Jazz,HONDA,JAZZ,2015,47617,2,PETROL,AUTOMATIC,HATCHBACK,611000
Maruti Dzire,MARUTI,DZIRE,2018,62535,1,PETROL,AUTOMATIC,SEDAN,674000
Nissan Micra,NISSAN,OTHER,2019,25343,1,PETROL,AUTOMATIC,HATCHBACK,513000
Renault Kwid,RENAULT,KWID,2016,68362,1,PETROL,MANUAL,HATCHBACK,260000
Hyundai Grand i10,HYUNDAI,GRAND I10,2017,38904,1,PETROL,MANUAL,HATCHBACK,516000
Maruti Celerio,MARUTI,CELERIO,2017,17472,1,PETROL,AUTOMATIC,HATCHBACK,456000
Toyota Etios,TOYOTA,ETIOS,2011,68940,1,PETROL,MANUAL,SEDAN,385000
Maruti Alto K10,MARUTI,ALTO K10,2018,29096,1,PETROL,AUTOMATIC,HATCHBACK,343000
Maruti Baleno,MARUTI,BALENO,2017,57996,1,PETROL,MANUAL,HATCHBACK,524000
Maruti Swift,MARUTI,SWIFT,2014,66639,1,PETROL,MANUAL,HATCHBACK,359000
Honda City,HONDA,CITY,2014,70334,1,PETROL,MANUAL,SEDAN,536000
Hyundai Elite i20,HYUNDAI,ELITE I20,2019,23897,2,PETROL,AUTOMATIC,HATCHBACK,780000
Honda Amaze,HONDA,AMAZE,2019,92294,1,PETROL,AUTOMATIC,SEDAN,708000
Maruti Alto K10,MARUTI,ALTO K10,2018,24983,1,PETROL,MANUAL,HATCHBACK,361000
Volkswagen Polo,VOLKSWAGEN,POLO,2010,61282,2,PETROL,MANUAL,HATCHBACK,234000
Hyundai Elite i20,HYUNDAI,ELITE I20,2019,59924,1,PETROL,MANUAL,HATCHBACK,604000
Maruti Alto 800,MARUTI,ALTO 800,2016,24378,1,PETROL,MANUAL,HATCHBACK,352000
Hyundai i20,HYUNDAI,I20,2013,74081,1,PETROL,MANUAL,HATCHBACK,379000
Hyundai AURA,HYUNDAI,AURA,2020,54942,2,DIESEL,MANUAL,SEDAN,462000
Hyundai Verna,HYUNDAI,VERNA,2016,70922,1,DIESEL,MANUAL,SEDAN,721000
Maruti Celerio,MARUTI,CELERIO,2015,45701,2,PETROL,AUTOMATIC,HATCHBACK,487000
Maruti Dzire,MARUTI,DZIRE,2017,112619,1,PETROL,MANUAL,SEDAN,768000
Mahindra KUV 100 NXT,MAHINDRA,OTHER,2018,25611,1,PETROL,MANUAL,SUV,480000
Maruti Swift,MARUTI,SWIFT,2018,46009,1,PETROL,AUTOMATIC,HATCHBACK,656000
Maruti Wagon R 1.0,MARUTI,WAGON R 1.0,2016,42768,2,PETROL,MANUAL,HATCHBACK,397000
Hyundai i10,HYUNDAI,I10,2010,14367,1,PETROL,MANUAL,HATCHBACK,148000
Hyundai NEW SANTRO,HYUNDAI,NEW SANTRO,2019,20851,2,PETROL,MANUAL,HATCHBACK,473000
Maruti Swift,MARUTI,SWIFT,2010,86201,3,PETROL,MANUAL,HATCHBACK,222000
Renault Duster,RENAULT,DUSTER,2019,51146,1,DIESEL,AUTOMATIC,SUV,922000
